gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,depth,is_seed,truncated_by_depth,observability,upstream_seed_count,betweenness,same_day_ratio,in_cycle,cross_cluster_count,is_articulation,both_direction_days,active_days,flow_balance,priority_raw,score_consolidator,score_transit,score_distributor,score_terminal,score_coordinator,score_peripheral
100000003964910100,terminal,0.8913762349799734,17,0.7222963951935915,"Получатель-кандидат: 2 плательщ., 2 tx, 1.00 млн KZT; исходящих рёбер 0 в выборке.",2,0,1000000.0,0.0,2,0,0.0005062073295987569,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.7272644129951047,0.0,0.0,0.0,0.8913762349799734,0.0,0.4404984423676013
100000008764654100,peripheral,0.8099354695149088,7,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 26.1 тыс. KZT; выраженной структурной роли нет.",1,0,26150.0,0.0,1,0,0.00028808881254768797,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.662057854917668,0.0,0.8099354695149088
100000005830339100,coordinator,0.837109479305741,3,0.872719181130396,"Связующий профиль: seed-ветвей 2, соседних кластеров 2; плательщ./получ. 5/1, посредничество: перцентиль 79%.",5,1,476341.0,339251.0,12,1,0.0003614782431376497,0.7122019729563485,3,False,False,1.0,2,2.968239833778569e-06,0.0,False,2,False,0.0,12.0,0.7122019729563485,0.846536671117045,0.8317868268802848,0.43236149531637724,0.0,0.0,0.837109479305741,0.31089230084557185
100000002032323100,coordinator,0.6842056074766355,28,0.9595015576323987,"Связующий профиль: seed-ветвей 1, соседних кластеров 0; плательщ./получ. 1/1, посредничество: перцентиль 86%.",1,1,300000.0,1050000.0,1,2,0.0004017164612065313,3.5,3,False,False,1.0,1,1.4841199168892845e-05,1.0,False,0,True,1.0,2.0,0.2857142857142857,0.9189485536270583,0.0,0.6478860703159769,0.0,0.0,0.6842056074766355,0.40060080106809076
100000008668099100,peripheral,0.8099354695149088,7,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 15.7 тыс. KZT; выраженной структурной роли нет.",1,0,15700.0,0.0,1,0,0.00028646975095858056,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6336973742768135,0.0,0.8099354695149088
100000008634520100,peripheral,0.8099354695149088,2,0.35514018691588783,"Периферийный профиль: in/out degree 1/0, оборот 90.0 тыс. KZT; выраженной структурной роли нет.",1,0,90000.0,0.0,1,0,0.00029686569146636794,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4516341344014242,0.0,0.0,0.0,0.7186908767245216,0.0,0.8099354695149088
100000002103448100,peripheral,0.8099354695149088,7,0.1584334668446818,"Периферийный профиль: in/out degree 1/0, оборот 27.0 тыс. KZT; выраженной структурной роли нет.",1,0,27000.0,0.0,1,0,0.0002882205065525436,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3909799287939475,0.0,0.0,0.0,0.6642123720516244,0.0,0.8099354695149088
100000005996909100,peripheral,0.8099354695149088,1,0.21673342234089898,"Периферийный профиль: in/out degree 1/0, оборот 5.5 тыс. KZT; выраженной структурной роли нет.",1,0,5500.0,0.0,1,0,0.00031443536617402416,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4123995994659546,0.0,0.0,0.0,0.6044135291499777,0.0,0.8099354695149088
100000007392365100,distributor,0.9310914405712795,10,0.8642634623943035,"Признаки распределения: 6 получ., 9 tx, 1.77 млн KZT; вход: 1 плательщ., 9.6 тыс. KZT.",1,6,9613.0,1765600.0,1,9,0.0002845749098192448,183.66794965151357,3,False,False,1.0,2,8.041051054717864e-05,0.0,False,0,True,0.0,9.0,0.005444608065246942,0.8409450580217682,0.0,0.2546823178626731,0.9310914405712795,0.0,0.751557632398754,0.3316978193146417
100000008279405100,terminal,0.8406629283489098,3,0.6453048509123276,"Получатель-кандидат: 1 плательщ., 2 tx, 234.7 тыс. KZT; исходящих рёбер 0 в выборке.",1,0,234738.0,0.0,2,0,0.00033142052257328594,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,2.0,0.0,0.6469691784601691,0.0,0.0,0.0,0.8406629283489098,0.0,0.5904984423676013
100000008343874100,coordinator,0.9120182465509569,11,0.8722741433021807,"Связующий профиль: seed-ветвей 2, соседних кластеров 1; плательщ./получ. 2/2, посредничество: перцентиль 90%.",2,2,283535.0,176400.0,2,5,0.00030595990923395713,0.6221454141464017,3,False,False,1.0,2,2.968239833778569e-05,0.0,False,1,True,0.0,5.0,0.6221454141464017,0.8463340898976414,0.0,0.43255922516282663,0.0,0.0,0.9120182465509569,0.3539719626168224
100000002548759100,terminal,0.8743599465954607,2,0.719626168224299,"Получатель-кандидат: 2 плательщ., 2 tx, 375.0 тыс. KZT; исходящих рёбер 0 в выборке.",2,0,375000.0,0.0,2,0,0.00030691811080038557,0.0,3,False,False,1.0,2,0.0,0.0,False,0,False,0.0,1.0,0.0,0.7233378513573654,0.0,0.0,0.0,0.8743599465954607,0.0,0.4404984423676013
100000003069463100,coordinator,0.6086048064085448,24,0.7538940809968847,"Связующий профиль: seed-ветвей 1, соседних кластеров 0; плательщ./получ. 1/1, посредничество: перцентиль 85%.",1,1,11500.0,17920.0,1,1,0.00028689548898406495,1.5582608695652174,3,False,False,1.0,1,1.3401751757863106e-05,0.0,False,0,True,0.0,2.0,0.6417410714285714,0.7590720516243881,0.0,0.38203076323987534,0.0,0.0,0.6086048064085448,0.440865598575879
100000008474391100,peripheral,0.8099354695149088,19,0.35336003560302626,"Периферийный профиль: in/out degree 1/0, оборот 20.0 тыс. KZT; выраженной структурной роли нет.",1,0,20000.0,0.0,1,0,0.0004050372714287357,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.45093987538940816,0.0,0.0,0.0,0.6456131731197152,0.0,0.8099354695149088
100000003097324100,terminal,0.8679403649310192,2,0.7142857142857143,"Получатель-кандидат: 2 плательщ., 2 tx, 294.0 тыс. KZT; исходящих рёбер 0 в выборке.",2,0,294000.0,0.0,2,0,0.0003242298650930856,0.0,3,False,False,1.0,2,0.0,0.0,False,0,False,0.0,1.0,0.0,0.7152918024032042,0.0,0.0,0.0,0.8679403649310192,0.0,0.4404984423676013
100000001852140100,peripheral,0.8099354695149088,43,0.4757454383622608,"Периферийный профиль: in/out degree 1/0, оборот 30.0 тыс. KZT; выраженной структурной роли нет.",1,0,30000.0,0.0,1,0,0.0007982886696373779,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.50110898976413,0.0,0.0,0.0,0.6688731642189586,0.0,0.8099354695149088
100000003293377100,peripheral,0.8099354695149088,5,0.5349354695149088,"Периферийный профиль: in/out degree 1/0, оборот 50.0 тыс. KZT; выраженной структурной роли нет.",1,0,50000.0,0.0,1,0,0.00028564432063177075,0.0,3,False,False,1.0,3,0.0,0.0,False,0,False,0.0,1.0,0.0,0.53654290164664,0.0,0.0,0.0,0.6940238540275923,0.0,0.8099354695149088
100000006048193100,peripheral,0.8099354695149088,3,0.48954161103693816,"Периферийный профиль: in/out degree 1/0, оборот 41.6 тыс. KZT; выраженной структурной роли нет.",1,0,41559.0,0.0,1,0,0.0002947899779200537,0.0,3,False,False,1.0,2,0.0,0.0,False,0,False,0.0,1.0,0.0,0.5056661771250557,0.0,0.0,0.0,0.6835590565198042,0.0,0.8099354695149088
100000002435265100,terminal,0.842801246105919,10,0.7111704494882065,"Получатель-кандидат: 1 плательщ., 3 tx, 132.6 тыс. KZT; исходящих рёбер 0 в выборке.",1,0,132628.0,0.0,3,0,0.0002914547485636862,0.0,3,False,False,1.0,2,0.0,0.0,False,0,False,0.0,3.0,0.0,0.7108911508678237,0.0,0.0,0.0,0.842801246105919,0.0,0.5319982198486871
100000004587414100,terminal,0.9103896751223854,5,0.7516688918558078,"Получатель-кандидат: 2 плательщ., 2 tx, 533.6 тыс. KZT; исходящих рёбер 0 в выборке.",2,0,533603.0,0.0,2,0,0.0003131098263573518,0.0,3,False,False,1.0,3,0.0,0.0,False,1,False,0.0,2.0,0.0,0.7583775629728526,0.0,0.0,0.0,0.9103896751223854,0.0,0.4404984423676013
100000001726614100,peripheral,0.8099354695149088,3,0.40498442367601245,"Периферийный профиль: in/out degree 1/0, оборот 138.7 тыс. KZT; выраженной структурной роли нет.",1,0,138717.0,0.0,1,0,0.0002962454358009162,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.47087311971517587,0.0,0.0,0.0,0.7359709835336004,0.0,0.8099354695149088
100000003934614100,transit,0.5091936961700568,18,0.6898086337338674,"Признаки транзита: вход 17.0 тыс., выход 11.5 тыс. KZT; совпадение в тот же день 32%, двусторонних дней 1.",2,1,17000.0,11500.0,2,2,0.0003117110553092855,0.6764705882352942,3,False,False,1.0,1,0.0,0.3235294117647059,True,0,False,1.0,3.0,0.6764705882352942,0.6888913008193932,0.0,0.5091936961700568,0.0,0.0,0.0,0.40060080106809076
100000008772246100,peripheral,0.8099354695149088,7,0.22674677347574543,"Периферийный профиль: in/out degree 1/0, оборот 44.5 тыс. KZT; выраженной структурной роли нет.",1,0,44500.0,0.0,1,0,0.00029093185371133597,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.414722696929239,0.0,0.0,0.0,0.6855376947040499,0.0,0.8099354695149088
100000002603371100,peripheral,0.8099354695149088,0,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 9.3 тыс. KZT; выраженной структурной роли нет.",1,0,9300.0,0.0,1,0,0.0002878166458102953,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6127677792612372,0.0,0.8099354695149088
100000004445291100,terminal,0.7275287939474855,23,0.6030262572318648,"Получатель-кандидат: 1 плательщ., 2 tx, 19.5 тыс. KZT; исходящих рёбер 0 в выборке.",1,0,19500.0,0.0,2,0,0.00031744726259637645,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,2.0,0.0,0.6048197632398754,0.0,0.0,0.0,0.7275287939474855,0.0,0.5904984423676013
100000008571243100,peripheral,0.8099354695149088,12,0.4196706720071206,"Периферийный профиль: in/out degree 1/0, оборот 134.0 тыс. KZT; выраженной структурной роли нет.",1,0,134000.0,0.0,1,0,0.0003045902986629045,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.47787801513128614,0.0,0.0,0.0,0.7348277703604806,0.0,0.8099354695149088
100000001138283100,coordinator,0.6480462839341343,3,0.8620382732532266,"Связующий профиль: seed-ветвей 1, соседних кластеров 0; плательщ./получ. 1/2, посредничество: перцентиль 82%.",1,2,81805.0,50000.0,1,2,0.0003005501026247928,0.6112095837662734,3,False,False,1.0,1,1.3357079252003561e-05,0.48896766701301875,True,0,True,1.0,2.0,0.6112095837662734,0.8397051179350244,0.0,0.5595844275331339,0.0,0.0,0.6480462839341343,0.40060080106809076
100000002593344100,terminal,0.8781413440142413,2,0.682688028482421,"Получатель-кандидат: 2 плательщ., 2 tx, 431.0 тыс. KZT; исходящих рёбер 0 в выборке.",2,0,431000.0,0.0,2,0,0.00035694247067035275,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.6831729879839786,0.0,0.0,0.0,0.8781413440142413,0.0,0.4404984423676013
100000007390016100,transit,0.6205500179844055,5,0.8575878949710726,"Признаки транзита: вход 511.0 тыс., выход 346.5 тыс. KZT; совпадение в тот же день 38%, двусторонних дней 3.",1,1,511000.0,346500.0,13,14,0.0019379856190376412,0.678082191780822,3,False,False,1.0,1,0.0,0.3816046966731898,True,0,False,3.0,7.0,0.678082191780822,0.8378679237461212,0.0,0.6205500179844055,0.0,0.0,0.0,0.3085669781931464
100000001285440100,terminal,0.8622242990654206,2,0.6417445482866043,"Получатель-кандидат: 2 плательщ., 2 tx, 243.0 тыс. KZT; исходящих рёбер 0 в выборке.",2,0,243000.0,0.0,2,0,0.0003185998288111936,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.6431964931019137,0.0,0.0,0.0,0.8622242990654206,0.0,0.4404984423676013
100000006746688100,peripheral,0.8099354695149088,7,0.21584334668446817,"Периферийный профиль: in/out degree 1/0, оборот 41.0 тыс. KZT; выраженной структурной роли нет.",1,0,41000.0,0.0,1,0,0.00029038958427957747,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.41198126390743217,0.0,0.0,0.0,0.6830753894080996,0.0,0.8099354695149088
100000006471232100,peripheral,0.8099354695149088,7,0.21762349799732977,"Периферийный профиль: in/out degree 1/0, оборот 41.8 тыс. KZT; выраженной структурной роли нет.",1,0,41800.0,0.0,1,0,0.00029051353157826513,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4127155763239876,0.0,0.0,0.0,0.6837349354695149,0.0,0.8099354695149088
100000008662805100,peripheral,0.8099354695149088,7,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 16.5 тыс. KZT; выраженной структурной роли нет.",1,0,16500.0,0.0,1,0,0.0002865936982572682,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6354561637739208,0.0,0.8099354695149088
100000004292885100,peripheral,0.8099354695149088,7,0.3956386292834891,"Периферийный профиль: in/out degree 1/0, оборот 112.7 тыс. KZT; выраженной структурной роли нет.",1,0,112700.0,0.0,1,0,0.0003014983609244581,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.46721490876724525,0.0,0.0,0.0,0.7297272808188696,0.0,0.8099354695149088
100000008190442100,peripheral,0.8099354695149088,7,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 13.0 тыс. KZT; выраженной структурной роли нет.",1,0,13000.0,0.0,1,0,0.0002860514288255097,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6254310636404095,0.0,0.8099354695149088
100000007131370100,peripheral,0.440865598575879,32,0.6043613707165109,"Периферийный профиль: in/out degree 1/1, оборот 60.0 тыс. KZT; выраженной структурной роли нет.",1,1,30000.0,30000.0,1,1,0.0008923600145718933,1.0,3,False,False,1.0,1,0.0,0.0,True,0,False,0.0,2.0,1.0,0.6054805963506898,0.0,0.4078727191811303,0.0,0.0,0.0,0.440865598575879
100000008717802100,peripheral,0.8099354695149088,7,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 26.1 тыс. KZT; выраженной структурной роли нет.",1,0,26150.0,0.0,1,0,0.00028808881254768797,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.662057854917668,0.0,0.8099354695149088
100000005357034100,peripheral,0.8099354695149088,10,0.43079661771250555,"Периферийный профиль: in/out degree 1/0, оборот 9.8 тыс. KZT; выраженной структурной роли нет.",1,0,9754.0,0.0,1,0,0.00028458279550199053,0.0,3,False,False,1.0,2,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4823150422785937,0.0,0.0,0.0,0.6134712950600801,0.0,0.8099354695149088
100000005532138100,peripheral,0.8099354695149088,0,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 25.0 тыс. KZT; выраженной структурной роли нет.",1,0,25046.0,0.0,1,0,0.0002922015117762394,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.659991277258567,0.0,0.8099354695149088
100000005264874100,coordinator,0.5690342679127726,31,0.833555852247441,"Связующий профиль: seed-ветвей 1, соседних кластеров 0; плательщ./получ. 1/2, посредничество: перцентиль 39%.",1,2,30000.0,78000.0,1,3,0.0004256982170433211,2.6,3,False,False,1.0,1,0.0,0.0,True,0,True,0.0,4.0,0.38461538461538464,0.818269603916333,0.0,0.2692235801581596,0.0,0.0,0.5690342679127726,0.3799176680017802
100000008193258100,coordinator,0.6298130841121495,17,0.7561192701379618,"Связующий профиль: seed-ветвей 1, соседних кластеров 0; плательщ./получ. 1/1, посредничество: перцентиль 82%.",1,1,75000.0,30000.0,2,1,0.00029575608014931226,0.4,3,False,False,1.0,1,1.3357079252003561e-05,0.0,False,0,True,0.0,3.0,0.4,0.7629001335113484,0.0,0.3315985758789497,0.0,0.0,0.6298130841121495,0.4404984423676013
100000003190207100,coordinator,0.6324032042723632,6,0.8010680907877169,"Связующий профиль: seed-ветвей 1, соседних кластеров 0; плательщ./получ. 1/1, посредничество: перцентиль 82%.",1,1,5000.0,377000.0,1,8,0.00029750162389015843,75.4,3,False,False,1.0,1,1.3357079252003561e-05,0.0,False,0,True,0.0,8.0,0.013262599469496022,0.7983628838451268,0.0,0.2545804426532754,0.0,0.0,0.6324032042723632,0.33598130841121493
100000004321983100,coordinator,0.5494080996884735,9,0.7828215398308856,"Связующий профиль: seed-ветвей 1, соседних кластеров 0; плательщ./получ. 1/2, посредничество: перцентиль 39%.",1,2,10840.0,36200.0,1,3,0.0003246111333237132,3.339483394833948,3,False,False,1.0,1,0.0,0.0,True,0,True,0.0,3.0,0.2994475138121547,0.7828116599910991,0.0,0.24286428805011961,0.0,0.0,0.5494080996884735,0.3799176680017802
100000002633108100,terminal,0.8739757899421451,9,0.6795727636849133,"Получатель-кандидат: 1 плательщ., 3 tx, 320.0 тыс. KZT; исходящих рёбер 0 в выборке.",1,0,320000.0,0.0,3,0,0.0003741762682978744,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,3.0,0.0,0.6797104156653316,0.0,0.0,0.0,0.8739757899421451,0.0,0.5319982198486871
100000005941908100,peripheral,0.8099354695149088,8,0.4552736982643525,"Периферийный профиль: in/out degree 1/0, оборот 10.0 тыс. KZT; выраженной структурной роли нет.",1,0,10000.0,0.0,1,0,0.0006874337388631939,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4906372496662217,0.0,0.0,0.0,0.6169009345794393,0.0,0.8099354695149088
100000001835625100,peripheral,0.8099354695149088,5,0.5527369826435247,"Периферийный профиль: in/out degree 1/0, оборот 75.1 тыс. KZT; выраженной структурной роли нет.",1,0,75130.0,0.0,1,0,0.00028645201662880426,0.0,3,False,False,1.0,3,0.0,0.0,False,0,False,0.0,1.0,0.0,0.5565161993769471,0.0,0.0,0.0,0.7119635068980863,0.0,0.8099354695149088
100000008671081100,peripheral,0.8099354695149088,7,0.20382732532265244,"Периферийный профиль: in/out degree 1/0, оборот 37.2 тыс. KZT; выраженной структурной роли нет.",1,0,37200.0,0.0,1,0,0.0002898008346108111,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4070368936359591,0.0,0.0,0.0,0.6786344459279039,0.0,0.8099354695149088
100000002908521100,peripheral,0.8099354695149088,7,0.22674677347574543,"Периферийный профиль: in/out degree 1/0, оборот 44.5 тыс. KZT; выраженной структурной роли нет.",1,0,44500.0,0.0,1,0,0.00029093185371133597,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.414722696929239,0.0,0.0,0.0,0.6855376947040499,0.0,0.8099354695149088
100000000749118100,coordinator,0.6986938139741877,10,0.7721406319537161,"Связующий профиль: seed-ветвей 2, соседних кластеров 0; плательщ./получ. 1/1, посредничество: перцентиль 82%.",1,1,10330.0,16500.0,1,1,0.00028461500935490926,1.5972894482090998,3,False,False,1.0,2,1.3357079252003561e-05,0.0,False,0,True,0.0,2.0,0.6260606060606061,0.7751691588785046,0.0,0.3745936642796456,0.0,0.0,0.6986938139741877,0.440865598575879
100000008652094100,peripheral,0.8099354695149088,10,0.4688473520249221,"Периферийный профиль: in/out degree 1/0, оборот 35.0 тыс. KZT; выраженной структурной роли нет.",1,0,35000.0,0.0,1,0,0.0002859947242012725,0.0,3,False,False,1.0,2,0.0,0.0,False,0,False,0.0,1.0,0.0,0.49734396973742767,0.0,0.0,0.0,0.6760842011570983,0.0,0.8099354695149088
100000007647294100,peripheral,0.8099354695149088,17,0.6021361815754339,"Периферийный профиль: in/out degree 1/0, оборот 385.0 тыс. KZT; выраженной структурной роли нет.",1,0,385000.0,0.0,1,0,0.0005747812126156989,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.6030582554517134,0.0,0.0,0.0,0.7703553182020473,0.0,0.8099354695149088
100000003270419100,peripheral,0.8099354695149088,29,0.5749888740542947,"Периферийный профиль: in/out degree 1/0, оборот 150.0 тыс. KZT; выраженной структурной роли нет.",1,0,150000.0,0.0,1,0,0.0008268876380068262,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.5806016466399644,0.0,0.0,0.0,0.7393126835781041,0.0,0.8099354695149088
100000003050771100,peripheral,0.8099354695149088,0,0.582109479305741,"Периферийный профиль: in/out degree 1/0, оборот 229.0 тыс. KZT; выраженной структурной роли нет.",1,0,229000.0,0.0,1,0,0.00036817638029644224,0.0,3,False,False,1.0,2,0.0,0.0,False,0,False,0.0,1.0,0.0,0.585069826435247,0.0,0.0,0.0,0.7548779706275033,0.0,0.8099354695149088
100000008427027100,peripheral,0.8099354695149088,6,0.5914552736982643,"Периферийный профиль: in/out degree 1/0, оборот 300.0 тыс. KZT; выраженной структурной роли нет.",1,0,300000.0,0.0,1,0,0.0005479295883405341,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.5914783711615488,0.0,0.0,0.0,0.7641116154873164,0.0,0.8099354695149088
100000004291560100,peripheral,0.8099354695149088,10,0.5002225189141077,"Периферийный профиль: in/out degree 1/0, оборот 47.2 тыс. KZT; выраженной структурной роли нет.",1,0,47190.0,0.0,1,0,0.0002866764722343964,0.0,3,False,False,1.0,2,0.0,0.0,False,0,False,0.0,1.0,0.0,0.5124708055184691,0.0,0.0,0.0,0.6896708500222519,0.0,0.8099354695149088
100000003594472100,peripheral,0.8099354695149088,27,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 20.0 тыс. KZT; выраженной структурной роли нет.",1,0,20000.0,0.0,1,0,0.00029284114836155726,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6456131731197152,0.0,0.8099354695149088
100000002575080100,transit,0.7573660607305468,32,0.8170894526034713,"Признаки транзита: вход 13.0 тыс., выход 12.5 тыс. KZT; совпадение в тот же день 96%, двусторонних дней 1.",1,1,13000.0,12500.0,1,1,0.0005476438012735271,0.9615384615384616,3,False,False,1.0,1,1.3357079252003561e-05,0.9615384615384616,False,0,True,1.0,1.0,0.9615384615384616,0.8081982677758378,0.0,0.7573660607305468,0.0,0.0,0.6905340453938584,0.440865598575879
100000008038077100,terminal,0.8354999554962173,5,0.7343124165554072,"Получатель-кандидат: 1 плательщ., 2 tx, 499.9 тыс. KZT; исходящих рёбер 0 в выборке.",1,0,499850.0,0.0,2,0,0.00030010281821495917,0.0,3,False,False,1.0,3,0.0,0.0,False,0,False,0.0,1.0,0.0,0.7455432024922118,0.0,0.0,0.0,0.8354999554962173,0.0,0.5904984423676013
100000003899325100,peripheral,0.8099354695149088,11,0.2621272808188696,"Периферийный профиль: in/out degree 1/0, оборот 50.1 тыс. KZT; выраженной структурной роли нет.",1,0,50120.0,0.0,1,0,0.0002950227424715154,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4260311081441923,0.0,0.0,0.0,0.6956947040498442,0.0,0.8099354695149088
100000001155773100,peripheral,0.8099354695149088,7,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 21.5 тыс. KZT; выраженной структурной роли нет.",1,0,21500.0,0.0,1,0,0.00028736836887406603,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6502299955496217,0.0,0.8099354695149088
100000000611474100,peripheral,0.8099354695149088,19,0.465954606141522,"Периферийный профиль: in/out degree 1/0, оборот 32.0 тыс. KZT; выраженной структурной роли нет.",1,0,32000.0,0.0,1,0,0.0005919520277874077,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4959020471740099,0.0,0.0,0.0,0.6728304405874499,0.0,0.8099354695149088
100000006704530100,distributor,0.8003095612426122,24,0.8126390743213173,"Признаки распределения: 3 получ., 5 tx, 428.0 тыс. KZT; вход: 1 плательщ., 450.5 тыс. KZT.",1,3,450500.0,428000.0,1,5,0.0003960043108639573,0.9500554938956715,3,False,False,1.0,1,4.007123775601068e-05,0.0,False,0,True,0.0,5.0,0.9500554938956715,0.8052791196153543,0.0,0.473643047061886,0.8003095612426122,0.0,0.7134623943035158,0.3539719626168224
100000003996562100,peripheral,0.8099354695149088,0,0.25100133511348466,"Периферийный профиль: in/out degree 1/0, оборот 7.7 тыс. KZT; выраженной структурной роли нет.",1,0,7700.0,0.0,1,0,0.00032798033549992896,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.42343653760569655,0.0,0.0,0.0,0.6095140186915888,0.0,0.8099354695149088
100000002646887100,peripheral,0.8099354695149088,28,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 24.4 тыс. KZT; выраженной структурной роли нет.",1,0,24354.0,0.0,1,0,0.00029359048072827304,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6564736982643524,0.0,0.8099354695149088
100000002556775100,peripheral,0.8099354695149088,5,0.6159323542501113,"Периферийный профиль: in/out degree 1/0, оборот 300.0 тыс. KZT; выраженной структурной роли нет.",1,0,300000.0,0.0,1,0,0.00029367949768144757,0.0,3,False,False,1.0,3,0.0,0.0,False,0,False,0.0,1.0,0.0,0.6145758344459279,0.0,0.0,0.0,0.7641116154873164,0.0,0.8099354695149088
100000002722108100,terminal,0.869595015576324,13,0.6755674232309746,"Получатель-кандидат: 1 плательщ., 2 tx, 800.0 тыс. KZT; исходящих рёбер 0 в выборке.",1,0,800000.0,0.0,2,0,0.00032186995898932005,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,2.0,0.0,0.6774460169114375,0.0,0.0,0.0,0.869595015576324,0.0,0.5904984423676013
100000002737980100,peripheral,0.8099354695149088,1,0.1833555852247441,"Периферийный профиль: in/out degree 1/0, оборот 32.9 тыс. KZT; выраженной структурной роли нет.",1,0,32900.0,0.0,1,0,0.00029382656466955435,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4012603026257232,0.0,0.0,0.0,0.6734460169114375,0.0,0.8099354695149088
100000002913340100,peripheral,0.8099354695149088,7,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 23.6 тыс. KZT; выраженной структурной роли нет.",1,0,23600.0,0.0,1,0,0.0002876937305331211,0.0,3,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6539674232309747,0.0,0.8099354695149088
100000003610172100,peripheral,0.8099354695149088,5,0.5496217178460169,"Периферийный профиль: in/out degree 1/0, оборот 70.0 тыс. KZT; выраженной структурной роли нет.",1,0,70000.0,0.0,1,0,0.0002862871347957449,0.0,3,False,False,1.0,3,0.0,0.0,False,0,False,0.0,1.0,0.0,0.5530404539385848,0.0,0.0,0.0,0.708841655540721,0.0,0.8099354695149088
